»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2017-07-07,”≈,41,141,22,40,6,28,0.78,36
2017-07-08,¡º,52,194,30,54,7,35,0.92,41
2017-07-09,¡º,55,231,19,38,7,35,0.71,90
2017-07-10,¡º,99,339,33,71,12,54,0.94,126
2017-07-11,«·∂»Œ€»æ,105,323,41,86,10,50,1.01,124
2017-07-12,”≈,40,70,15,33,9,23,0.56,56
2017-07-13,”≈,40,72,14,35,10,27,0.64,50
2017-07-14,”≈,38,62,18,37,7,27,0.69,35
2017-07-15,”≈,39,92,18,34,7,24,0.70,54
2017-07-16,”≈,47,149,19,37,8,31,0.71,60
2017-07-17,”≈,47,145,18,40,9,30,0.72,69
2017-07-18,”≈,42,122,16,36,8,28,0.66,59
2017-07-19,¡º,53,197,29,55,8,34,0.76,63
2017-07-20,¡º,54,206,25,46,10,28,0.68,72
2017-07-21,”≈,44,135,16,33,11,27,0.58,62
2017-07-22,”≈,42,89,15,31,11,24,0.52,63
2017-07-23,¡º,54,162,18,40,13,30,0.56,77
2017-07-24,¡º,81,299,25,56,14,36,0.74,106
2017-07-25,¡º,62,208,23,44,9,29,0.70,94
2017-07-26,¡º,53,133,19,38,12,28,0.69,77
2017-07-27,¡º,65,222,19,42,13,29,0.57,91
2017-07-28,¡º,75,275,23,51,13,34,0.63,99
2017-07-29,¡º,72,296,30,68,13,36,0.72,93
2017-07-30,¡º,97,343,35,67,12,32,0.77,128
2017-07-31,¡º,96,326,42,75,10,36,0.82,122
2017-08-01,¡º,93,337,31,61,12,35,0.81,122
2017-08-02,¡º,77,344,33,63,10,39,0.83,108
2017-08-03,¡º,87,342,37,71,10,42,0.93,103
2017-08-04,¡º,71,267,33,62,10,40,0.82,81
2017-08-05,¡º,74,277,24,46,9,26,0.70,98
2017-08-06,¡º,63,230,22,43,9,32,0.69,84
2017-08-07,¡º,65,251,22,46,14,29,0.74,93
2017-08-08,”≈,33,60,19,32,7,22,0.64,46
2017-08-09,¡º,62,262,27,46,9,33,0.76,83
2017-08-10,¡º,78,292,39,73,11,50,0.99,92
2017-08-11,”≈,45,128,25,44,6,29,0.69,69
2017-08-12,”≈,36,85,21,35,5,26,0.65,59
2017-08-13,¡º,69,328,29,54,8,36,0.78,86
2017-08-14,¡º,77,342,34,65,8,44,0.86,94
2017-08-15,¡º,61,250,21,47,9,36,0.79,81
2017-08-16,¡º,63,255,29,59,10,36,0.81,79
2017-08-17,”≈,50,184,20,48,11,36,0.72,58
2017-08-18,”≈,38,95,9,26,9,24,0.54,66
2017-08-19,¡º,61,281,12,36,12,28,0.66,94
2017-08-20,¡º,60,271,17,43,13,30,0.67,84
2017-08-21,¡º,61,225,17,40,11,27,0.68,92
2017-08-22,¡º,51,173,15,37,10,26,0.67,81
2017-08-23,¡º,86,350,32,62,7,33,0.91,138
2017-08-24,”≈,48,219,29,48,7,32,0.89,58
2017-08-25,”≈,27,31,10,18,5,20,0.69,41
2017-08-26,”≈,31,64,11,23,7,27,0.70,45
2017-08-27,”≈,33,67,10,23,7,22,0.60,60
2017-08-28,”≈,42,172,14,32,8,27,0.75,70
2017-08-29,”≈,33,90,13,26,8,24,0.69,48
2017-08-30,”≈,40,186,20,34,7,25,0.79,56
2017-08-31,”≈,25,35,11,22,6,22,0.82,29
2017-09-01,”≈,19,6,10,18,5,23,0.85,24
2017-09-02,”≈,14,1,7,12,5,21,0.76,26
2017-09-03,”≈,32,41,15,31,7,36,0.91,30
2017-09-04,”≈,35,81,16,34,8,36,0.96,19
2017-09-05,”≈,16,1,7,14,5,26,0.84,22
2017-09-06,”≈,28,18,12,27,7,31,0.75,33
2017-09-07,¡º,59,242,24,49,9,42,0.96,71
2017-09-08,¡º,55,193,28,59,10,57,1.11,21
2017-09-09,”≈,34,50,18,33,6,36,0.85,26
2017-09-10,”≈,27,21,11,23,7,25,0.69,40
2017-09-11,”≈,45,162,20,43,8,41,0.96,53
2017-09-12,¡º,64,221,22,53,10,50,0.89,74
2017-09-13,¡º,62,175,29,58,10,45,0.83,76
2017-09-14,¡º,52,118,25,48,9,39,0.82,68
2017-09-15,¡º,90,331,60,93,10,43,0.99,73
2017-09-16,¡º,77,268,43,73,10,39,0.86,82
2017-09-17,¡º,93,300,68,108,12,42,1.02,71
2017-09-18,¡º,61,133,40,62,8,36,0.95,24
2017-09-19,”≈,29,18,16,28,7,29,0.83,19
2017-09-20,”≈,28,22,14,26,6,33,0.72,32
2017-09-21,”≈,35,45,18,34,7,36,0.82,28
2017-09-22,”≈,39,40,20,38,8,35,0.80,30
2017-09-23,”≈,29,20,16,28,7,30,0.74,23
2017-09-24,”≈,28,31,13,27,7,35,0.78,21
2017-09-25,”≈,44,152,20,43,9,40,0.89,22
2017-09-26,¡º,60,259,35,67,11,42,1.04,42
2017-09-27,”≈,34,69,19,34,7,29,0.72,15
2017-09-28,”≈,28,24,14,27,6,33,0.67,24
2017-09-29,”≈,27,20,14,26,7,36,0.81,20
2017-09-30,”≈,18,4,9,17,6,28,0.72,20
2017-10-01,”≈,41,97,21,40,8,36,0.85,16
2017-10-02,¡º,54,252,32,57,9,43,1.01,19
2017-10-03,”≈,26,33,15,25,6,26,0.81,15
2017-10-05,”≈,15,1,8,12,4,26,0.76,18
2017-10-06,”≈,29,28,15,28,7,35,0.96,13
2017-10-07,”≈,47,116,26,47,10,37,1.05,15
2017-10-08,¡º,55,185,32,56,9,37,1.01,38
2017-10-09,¡º,62,275,41,71,9,36,1.03,56
2017-10-10,”≈,32,136,18,32,6,26,0.62,20
2017-10-11,”≈,20,12,9,14,5,31,0.60,22
2017-10-12,”≈,15,3,8,13,5,28,0.71,11
2017-10-13,”≈,20,6,10,17,5,35,0.83,12
2017-10-14,”≈,17,3,8,13,5,31,0.79,19
2017-10-15,”≈,22,10,12,21,8,31,0.73,20
2017-10-16,”≈,27,50,14,26,11,33,0.75,24
2017-10-17,”≈,18,4,10,16,6,26,0.72,24
2017-10-18,”≈,21,8,12,20,6,32,0.71,17
2017-10-19,”≈,35,66,17,34,8,40,0.81,19
2017-10-20,”≈,48,121,26,50,12,48,1.01,13
2017-10-21,¡º,60,170,41,64,9,46,1.06,12
2017-10-22,”≈,24,14,14,22,6,36,0.72,28
2017-10-23,”≈,29,20,16,27,7,40,0.74,22
2017-10-24,”≈,41,41,22,41,10,42,0.86,26
2017-10-25,¡º,56,81,39,57,8,46,0.97,32
2017-10-26,¡º,52,54,35,53,7,43,1.01,20
2017-10-27,¡º,51,46,33,52,8,45,1.16,26
2017-10-28,¡º,63,90,43,69,11,50,1.16,32
2017-10-29,«·∂»Œ€»æ,108,347,80,118,13,49,1.29,19
2017-10-30,¡º,88,317,64,101,12,52,1.15,42
2017-10-31,¡º,74,171,52,89,13,60,1.06,50
2017-11-01,¡º,95,224,70,109,11,50,1.14,22
2017-11-02,«·∂»Œ€»æ,108,254,80,127,13,62,1.27,37
2017-11-03,«·∂»Œ€»æ,102,245,76,119,11,66,1.30,32
2017-11-04,¡º,92,290,68,106,9,53,1.22,30
2017-11-05,¡º,86,240,62,103,10,58,1.22,45
2017-11-06,«·∂»Œ€»æ,111,267,83,138,15,77,1.42,36
2017-11-07,«·∂»Œ€»æ,131,273,99,152,14,68,1.46,50
2017-11-08,«·∂»Œ€»æ,119,262,89,140,12,67,1.42,52
2017-11-09,¡º,95,249,70,109,14,65,1.19,44
2017-11-10,¡º,74,215,51,79,11,47,0.88,18
2017-11-11,¡º,58,171,31,64,12,50,0.76,12
2017-11-12,¡º,58,130,36,63,12,40,0.89,8
2017-11-13,¡º,65,174,44,77,12,46,0.93,17
2017-11-14,¡º,60,184,40,68,10,44,1.12,11
2017-11-15,”≈,46,105,25,45,10,40,0.89,15
2017-11-16,”≈,50,107,25,50,13,45,0.89,13
2017-11-17,¡º,61,171,39,70,12,45,0.93,12
2017-11-18,”≈,37,86,24,37,8,36,0.92,10
2017-11-19,¡º,55,175,37,61,10,36,0.84,33
2017-11-20,¡º,54,163,37,55,8,38,0.91,16
2017-11-21,”≈,39,65,22,38,7,44,0.65,19
2017-11-22,¡º,54,149,33,55,10,46,0.77,8
2017-11-23,”≈,41,73,27,39,7,43,0.65,14
2017-11-24,”≈,48,92,30,48,8,41,0.63,23
2017-11-25,¡º,65,141,46,74,10,54,0.84,19
2017-11-26,¡º,76,205,55,88,11,58,0.95,28
2017-11-27,¡º,95,255,70,109,16,67,1.10,13
2017-11-28,«·∂»Œ€»æ,124,280,94,142,18,58,1.22,7
2017-11-29,«·∂»Œ€»æ,118,303,89,126,15,53,1.15,6
2017-11-30,¡º,73,279,52,75,10,41,0.86,9
2017-12-01,”≈,46,103,30,45,10,40,0.88,6
2017-12-02,¡º,52,93,35,55,14,45,0.91,9
2017-12-03,¡º,73,174,52,85,16,47,1.01,10
2017-12-04,¡º,87,243,64,96,13,49,1.18,8
2017-12-05,«·∂»Œ€»æ,101,272,75,111,14,51,1.26,6
2017-12-06,¡º,82,144,60,89,12,52,1.04,9
2017-12-07,¡º,89,169,65,98,14,54,1.08,8
2017-12-08,¡º,63,131,44,59,8,46,0.88,11
2017-12-09,¡º,55,39,35,57,11,49,0.81,25
2017-12-10,¡º,75,137,54,82,10,55,0.82,24
2017-12-11,«·∂»Œ€»æ,101,277,75,115,14,63,1.17,8
2017-12-12,«·∂»Œ€»æ,119,330,89,135,15,63,1.33,8
2017-12-13,¡º,69,164,49,76,9,51,0.78,26
2017-12-14,¡º,65,168,46,69,13,48,0.83,16
2017-12-15,¡º,78,226,57,84,11,45,0.91,14
2017-12-16,¡º,92,277,68,97,16,49,1.04,14
2017-12-17,¡º,67,177,47,67,11,50,0.95,12
2017-12-18,¡º,86,280,63,99,15,55,1.02,12
2017-12-19,¡º,100,314,75,118,13,67,1.23,18
2017-12-20,«·∂»Œ€»æ,134,349,101,144,10,67,1.24,26
2017-12-21,«·∂»Œ€»æ,120,320,90,127,9,54,1.04,36
2017-12-22,÷–∂»Œ€»æ,177,343,134,196,9,69,1.31,15
2017-12-23,÷–∂»Œ€»æ,186,314,140,204,13,78,1.50,17
2017-12-24,÷–∂»Œ€»æ,174,330,131,186,14,85,1.66,17
2017-12-25,÷–∂»Œ€»æ,183,359,138,188,10,63,1.54,21
2017-12-26,÷–∂»Œ€»æ,192,356,146,205,11,66,1.54,17
2017-12-27,÷ÿ∂»Œ€»æ,203,338,153,212,14,65,1.77,11
2017-12-28,÷ÿ∂»Œ€»æ,201,309,153,225,14,66,1.78,11
2017-12-29,«·∂»Œ€»æ,135,209,101,145,9,50,1.53,10
2017-12-30,«·∂»Œ€»æ,103,173,60,153,8,46,0.95,20
2017-12-31,¡º,77,99,51,97,10,46,1.12,22
2018-01-01,¡º,90,120,65,105,13,58,1.29,10
2018-01-02,¡º,94,190,70,111,15,53,1.28,7
2018-01-03,¡º,57,169,40,56,8,43,1.06,6
2018-01-04,”≈,22,20,14,19,5,36,1.04,12
2018-01-05,”≈,29,26,19,27,6,34,1.23,7
2018-01-06,”≈,27,33,17,26,6,34,1.03,8
2018-01-07,”≈,34,77,23,33,7,32,0.95,9
2018-01-08,¡º,56,132,38,58,10,39,0.91,33
2018-01-09,¡º,70,272,48,81,12,53,1.08,28
2018-01-10,¡º,77,301,55,96,13,67,1.06,30
2018-01-11,¡º,85,305,62,108,15,78,1.16,30
2018-01-12,¡º,96,295,71,118,14,75,1.19,26
2018-01-13,÷–∂»Œ€»æ,188,347,144,207,21,82,1.49,9
2018-01-14,÷–∂»Œ€»æ,173,324,130,183,19,74,1.37,27
2018-01-15,÷–∂»Œ€»æ,169,294,129,191,18,87,1.59,13
2018-01-16,«·∂»Œ€»æ,104,178,77,100,8,51,1.14,24
2018-01-17,¡º,76,78,55,77,8,52,1.21,17
2018-01-18,«·∂»Œ€»æ,123,207,92,128,10,61,1.48,9
2018-01-19,«·∂»Œ€»æ,110,176,82,116,11,55,1.31,12
2018-01-20,¡º,80,127,59,84,10,47,1.24,7
2018-01-21,«·∂»Œ€»æ,101,205,75,105,10,55,1.31,18
2018-01-22,¡º,71,164,51,75,10,54,1.45,10
2018-01-23,¡º,87,227,64,103,13,60,1.70,7
2018-01-24,¡º,55,147,38,51,7,44,1.28,7
2018-01-25,”≈,21,8,14,20,5,30,1.24,10
2018-01-26,”≈,32,40,22,30,5,31,0.99,13
2018-01-27,”≈,31,28,19,30,6,29,0.78,25
2018-01-28,¡º,60,165,41,59,9,38,0.90,13
2018-01-29,¡º,68,165,49,69,11,48,1.08,11
2018-01-30,¡º,60,96,42,61,10,45,0.98,17
2018-01-31,¡º,75,163,51,81,13,44,0.90,37
2018-02-01,¡º,86,186,62,104,14,64,1.07,16
2018-02-02,«·∂»Œ€»æ,115,308,86,132,15,58,1.14,21
2018-02-03,¡º,81,291,56,93,10,49,0.88,39
2018-02-04,¡º,63,143,40,73,9,40,0.68,50
2018-02-05,¡º,75,232,54,86,9,50,0.78,30
2018-02-06,¡º,98,301,73,109,10,56,1.04,20
2018-02-07,«·∂»Œ€»æ,137,343,104,148,14,61,1.18,21
2018-02-08,«·∂»Œ€»æ,126,319,95,132,12,57,1.09,32
2018-02-09,«·∂»Œ€»æ,114,188,85,122,11,58,1.02,37
2018-02-10,¡º,81,163,60,80,8,45,0.93,19
2018-02-11,”≈,46,40,30,44,5,38,0.87,13
2018-02-12,¡º,54,78,37,56,5,39,1.01,10
2018-02-13,¡º,71,155,51,70,9,37,1.18,19
2018-02-14,¡º,86,215,63,86,7,41,1.17,30
2018-02-15,¡º,99,264,74,105,8,34,1.08,50
2018-02-16,÷–∂»Œ€»æ,164,255,126,159,18,30,1.26,47
2018-02-17,«·∂»Œ€»æ,131,289,98,123,11,40,1.39,29
2018-02-18,«·∂»Œ€»æ,111,296,83,107,9,39,1.34,28
2018-02-19,¡º,64,212,45,60,6,22,0.98,54
2018-02-20,¡º,53,118,37,48,5,22,1.14,45
2018-02-21,”≈,28,12,19,26,5,25,1.19,23
2018-02-22,”≈,28,35,19,26,5,26,0.89,30
2018-02-23,”≈,36,58,24,35,7,28,0.94,35
2018-02-24,”≈,49,118,33,46,7,33,1.00,43
2018-02-25,¡º,51,83,34,49,10,43,1.23,48
2018-02-26,¡º,57,110,39,60,10,59,1.24,24
2018-02-27,¡º,79,220,57,86,10,58,1.21,17
2018-02-28,¡º,74,217,54,79,10,46,1.25,37
2018-03-01,¡º,64,169,45,71,9,44,1.00,68
2018-03-02,¡º,60,134,39,60,10,37,0.96,51
2018-03-03,”≈,44,38,26,44,9,36,0.98,39
2018-03-04,¡º,66,224,40,81,10,44,0.99,36
2018-03-05,”≈,36,43,18,35,10,35,0.68,35
2018-03-06,”≈,31,25,20,30,5,36,0.80,21
2018-03-07,”≈,25,11,15,24,5,32,0.74,26
2018-03-08,”≈,44,108,21,46,7,40,0.84,35
2018-03-09,¡º,58,130,22,65,10,49,0.88,60
2018-03-10,¡º,58,53,29,65,11,49,0.79,56
2018-03-11,¡º,68,123,45,82,12,57,0.96,42
2018-03-12,¡º,83,205,61,105,15,66,1.19,27
2018-03-13,¡º,85,213,63,87,7,59,1.16,26
2018-03-14,¡º,80,213,59,84,10,47,1.31,49
2018-03-15,¡º,60,145,40,62,9,48,1.04,58
2018-03-16,¡º,57,196,34,61,8,43,0.89,66
2018-03-17,”≈,40,18,20,39,9,30,0.77,68
2018-03-18,”≈,33,26,19,32,7,30,0.80,22
2018-03-19,”≈,33,32,18,33,6,32,0.79,39
2018-03-20,”≈,36,53,18,33,7,36,0.86,46
2018-03-21,”≈,45,57,20,46,8,45,0.86,45
2018-03-22,¡º,66,120,31,80,10,56,1.02,47
2018-03-23,¡º,81,165,45,111,13,77,1.15,25
2018-03-24,¡º,63,71,43,72,7,54,1.05,14
2018-03-25,¡º,59,59,41,64,6,44,1.02,27
2018-03-26,¡º,64,90,43,73,10,51,1.25,32
2018-03-27,¡º,84,208,62,97,10,58,1.24,21
2018-03-28,”≈,50,33,35,50,6,49,1.10,21
2018-03-29,”≈,46,36,28,47,6,50,1.00,40
2018-03-30,”≈,50,43,27,53,9,57,1.14,29
2018-03-31,”≈,45,28,26,46,8,49,1.09,14
2018-04-01,”≈,50,28,28,52,6,35,0.89,46
2018-04-02,¡º,59,44,28,65,9,48,0.96,71
2018-04-03,¡º,66,109,27,76,10,55,0.95,71
2018-04-04,¡º,65,170,33,79,11,53,0.96,63
2018-04-05,”≈,39,24,21,35,5,24,0.74,56
2018-04-05,”≈,39,24,21,35,5,24,0.74,56
2018-04-06,”≈,36,7,13,30,5,25,0.62,55
2018-04-07,¡º,69,171,26,86,7,32,0.67,60
2018-04-08,¡º,77,183,32,101,13,57,0.87,72
2018-04-09,¡º,82,194,39,112,13,62,0.95,78
2018-04-10,¡º,91,220,53,130,14,68,1.09,76
2018-04-11,¡º,88,226,60,125,13,58,1.05,60
2018-04-12,¡º,64,152,41,77,12,52,0.98,37
2018-04-13,”≈,35,30,22,34,6,31,0.84,30
2018-04-14,”≈,29,15,9,15,4,22,0.50,55
2018-04-15,”≈,38,33,18,38,6,32,0.59,52
2018-04-16,¡º,56,59,25,57,10,45,0.79,61
2018-04-17,¡º,60,52,23,58,11,48,0.78,79
2018-04-18,¡º,80,119,33,76,13,57,0.94,93
2018-04-19,¡º,61,53,24,59,10,39,0.81,91
2018-04-20,¡º,57,67,36,62,7,35,0.86,60
2018-04-21,¡º,60,159,40,65,8,34,0.96,57
2018-04-22,”≈,46,105,30,45,6,29,0.96,56
2018-04-23,¡º,56,220,36,59,8,55,1.10,29
2018-04-24,”≈,29,10,18,28,4,30,0.82,34
2018-04-25,”≈,19,2,10,18,4,26,0.69,28
2018-04-26,”≈,37,19,18,34,5,32,0.73,56
2018-04-27,¡º,61,107,29,59,10,50,0.89,69
2018-04-28,¡º,55,53,28,56,10,46,0.91,58
2018-04-29,¡º,73,142,31,59,11,36,0.81,93
2018-04-30,¡º,84,237,42,77,14,47,0.89,100
2018-05-01,¡º,66,195,46,70,7,41,0.91,62
2018-05-02,¡º,51,90,29,52,5,44,0.78,67
2018-05-03,¡º,54,90,28,58,9,53,0.88,41
2018-05-04,”≈,47,51,24,44,9,32,0.77,68
2018-05-05,”≈,48,76,29,49,7,34,0.81,43
2018-05-06,¡º,56,177,24,60,6,26,0.56,77
2018-05-07,¡º,74,275,30,72,9,41,0.73,107
2018-05-08,¡º,52,113,23,47,9,38,0.75,69
2018-05-09,”≈,41,47,26,39,5,32,0.68,61
2018-05-10,”≈,39,37,23,37,7,33,0.72,46
2018-05-11,”≈,36,17,23,35,5,35,0.83,40
2018-05-12,¡º,75,232,35,60,6,50,1.00,78
2018-05-13,¡º,86,257,36,75,10,63,0.98,97
2018-05-14,¡º,72,168,28,65,12,63,0.97,88
2018-05-15,¡º,90,297,31,69,12,56,0.90,124
2018-05-16,¡º,94,314,34,75,13,51,0.93,116
2018-05-17,¡º,56,147,24,52,9,38,0.79,72
2018-05-18,”≈,48,58,25,40,6,35,0.76,88
2018-05-19,¡º,51,113,28,47,7,37,0.87,76
2018-05-20,”≈,50,147,15,29,6,29,0.78,88
2018-05-21,¡º,56,231,21,43,7,29,0.87,85
2018-05-22,”≈,30,17,13,25,5,21,0.64,50
2018-05-23,”≈,46,61,17,44,8,28,0.65,61
2018-05-24,”≈,30,11,16,29,5,36,0.84,28
2018-05-25,¡º,51,106,33,55,7,41,0.95,56
2018-05-26,¡º,65,215,42,78,7,42,0.86,36
2018-05-27,¡º,54,105,27,62,5,33,0.65,57
2018-05-28,¡º,76,158,37,99,11,51,0.91,61
2018-05-29,¡º,80,205,45,107,11,68,1.06,26
2018-05-30,¡º,62,161,34,72,9,62,0.89,34
2018-05-31,¡º,53,106,35,57,6,45,0.87,44
2018-06-01,”≈,41,47,23,40,8,42,0.80,29
2018-06-02,¡º,52,86,31,55,8,46,0.86,54
2018-06-03,¡º,70,164,48,77,10,50,1.01,63
2018-06-04,¡º,54,101,34,57,7,36,0.75,68
2018-06-05,¡º,72,211,30,56,7,46,0.83,93
2018-06-06,¡º,98,275,36,70,10,58,0.98,125
2018-06-07,«·∂»Œ€»æ,110,313,38,72,11,53,0.97,146
2018-06-08,¡º,60,212,34,64,10,46,0.81,63
2018-06-09,¡º,67,298,25,42,7,27,0.60,109
2018-06-10,¡º,90,357,33,63,12,45,0.76,123
2018-06-11,¡º,61,151,37,67,11,57,0.94,69
2018-06-12,”≈,45,63,18,27,6,28,0.69,86
2018-06-13,¡º,55,151,34,52,7,41,0.90,66
2018-06-14,¡º,52,124,33,49,8,35,0.81,65
2018-06-15,”≈,44,77,27,44,8,44,0.72,48
2018-06-16,¡º,68,221,47,79,10,51,0.93,18
2018-06-17,”≈,44,70,28,44,5,32,0.78,45
2018-06-18,”≈,44,77,30,45,5,35,0.88,31
2018-06-19,”≈,48,154,32,49,5,38,1.03,51
2018-06-20,¡º,52,205,34,53,5,51,1.22,39
2018-06-21,”≈,30,24,17,29,5,31,0.88,29
2018-06-22,”≈,27,11,15,26,5,33,0.89,31
2018-06-23,”≈,49,160,21,39,7,37,1.02,53
2018-06-24,”≈,35,89,14,30,7,33,0.78,43
2018-06-25,”≈,30,70,11,25,7,25,0.62,43
2018-06-26,”≈,32,73,11,25,6,24,0.57,50
2018-06-27,”≈,42,131,13,27,7,25,0.61,71
2018-06-28,¡º,60,264,17,37,8,29,0.63,90
2018-06-29,¡º,70,251,31,64,9,38,0.85,88
2018-06-30,”≈,49,168,26,49,6,32,0.81,52
2018-07-01,”≈,50,189,22,42,7,27,0.80,79
2018-07-02,”≈,38,103,16,36,8,24,0.74,56
2018-07-03,”≈,31,51,16,30,5,27,0.80,34
2018-07-04,¡º,53,213,34,56,6,42,1.07,26
2018-07-05,¡º,53,237,34,54,5,36,1.01,38
2018-07-06,¡º,56,260,34,59,6,43,1.04,34
2018-07-07,”≈,40,194,23,39,5,34,0.89,46
2018-07-08,¡º,69,333,32,54,6,30,0.88,84
2018-07-09,”≈,48,254,21,36,5,25,0.81,77
2018-07-10,”≈,42,177,21,39,6,26,0.74,54
2018-07-11,”≈,46,182,17,34,6,24,0.58,82
2018-07-12,”≈,48,229,20,36,6,19,0.62,86
2018-07-13,¡º,78,351,30,54,8,29,0.71,109
2018-07-14,¡º,66,322,30,55,8,31,0.72,88
2018-07-15,”≈,41,139,17,34,7,23,0.52,62
2018-07-16,”≈,40,136,16,33,8,27,0.50,65
2018-07-17,¡º,56,245,24,50,10,36,0.67,80
2018-07-18,¡º,58,253,29,52,8,29,0.64,77
2018-07-19,”≈,50,194,21,42,7,26,0.54,80
2018-07-20,”≈,47,149,17,36,8,26,0.48,74
2018-07-21,¡º,68,255,23,47,8,30,0.55,103
2018-07-22,¡º,80,328,28,56,9,32,0.67,114
2018-07-23,¡º,70,299,32,57,8,35,0.68,99
2018-07-24,¡º,87,352,34,59,9,31,0.67,124
2018-07-25,¡º,89,344,40,70,10,34,0.82,122
2018-07-26,¡º,66,268,30,52,8,32,0.75,95
2018-07-27,¡º,57,256,21,39,8,24,0.60,93
2018-07-28,¡º,55,205,23,44,8,29,0.61,85
2018-07-29,”≈,50,141,20,38,8,22,0.51,81
2018-07-30,”≈,36,74,19,34,6,25,0.58,46
2018-07-31,”≈,38,90,18,29,5,28,0.63,73
